Lot,recipe,recipe_step,IONGAUGEPRESSURE,ETCHBEAMVOLTAGE,ETCHBEAMCURRENT,ETCHSUPPRESSORVOLTAGE,ETCHSUPPRESSORCURRENT,FLOWCOOLFLOWRATE,FLOWCOOLPRESSURE
19088,143,1.0,-1.4532002218605675,-1.260141879083818,-1.281816543809868,-1.3846059163966742,-1.278871585135715,-1.6771732497203804,-1.953704208626959
19088,143,1.0,-1.4532002218605675,-1.2599820736712235,-1.281816543809868,-1.3846059163966742,-1.2777640511171806,-1.6771732497203804,-1.953704208626959
19088,143,1.0,-1.4534387860616729,-1.260301684496412,-1.281816543809868,-1.3846059163966742,-1.2770256951048242,-1.6771732497203804,-1.953704208626959
19088,143,1.0,-1.4534387860616729,-1.2599021709649263,-1.281816543809868,-1.3846059163966742,-1.2755489830801114,-1.6771732497203804,-1.953704208626959
19088,143,1.0,-1.4534387860616729,-1.2599021709649263,-1.281816543809868,-1.3846059163966742,-1.2759181610862895,-1.6771732497203804,-1.953704208626959
19088,143,1.0,-1.4534387860616729,-1.260061976377521,-1.281816543809868,-1.3846059163966742,-1.2759181610862895,-1.6771732497203804,-1.953704208626959
19088,143,1.0,-1.4536735960108826,-1.260061976377521,-1.281816543809868,-1.3846059163966742,-1.2777640511171806,-1.6771732497203804,-1.953704208626959
19088,143,1.0,-1.4538892222616722,-1.2599820736712235,-1.281816543809868,-1.3846059163966742,-1.278871585135715,-1.6868802890261303,-1.753904929852804
19088,143,1.0,-1.4538892222616722,-1.260381587202709,-1.281816543809868,-1.3846059163966742,-1.2781332291233587,0.5842946517265195,-0.1709317587781395
19088,143,1.0,-1.4538892222616722,-1.2599820736712235,-1.281816543809868,-1.3846059163966742,-1.2755489830801114,0.5842946517265195,0.2967650034813584
19088,143,1.0,-1.4540932050439062,-1.2602217817901151,-1.281816543809868,-1.3846059163966742,-1.2792407631418936,0.6012802338691031,0.3391627060843717
19088,143,1.0,-1.4540932050439062,-1.2599820736712235,-1.281816543809868,-1.3846059163966742,-1.2762873390924676,0.5842946517265195,0.380928863961422
19088,143,1.0,-1.4542908161732748,-1.260141879083818,-1.281816543809868,-1.3846059163966742,-1.2762873390924676,0.6065389091656233,0.3905704467777974
19088,143,1.0,-1.4542908161732748,-1.260061976377521,-1.281816543809868,-1.3846059163966742,-1.2770256951048242,0.6173243729835148,0.4066327343081346
19088,143,1.0,-1.4180073252456769,0.4146049181400851,-1.281816543809868,-0.4688189998056036,-1.2452760718437408,0.6287831666047266,0.4149691246908523
19088,143,1.0,-1.1394328983968565,-0.5876052298986264,-1.281816543809868,-0.9064929425699636,-1.2729646583544243,0.603035156795404,0.4291157265524336
19088,143,1.0,-1.1394328983968565,-1.2044500954963298,-1.281816543809868,-1.293047134880114,-1.2755489830801114,0.603035156795404,0.4348838350495665
19088,143,1.0,-0.6155106545274961,-1.2559869719148344,-1.281816543809868,-1.366704615339715,-1.2755489830801114,0.6020906670260407,0.4413045397635284
19088,143,1.0,-0.2841476917711853,-0.258010761231301,-1.281816543809868,1.2154810405059244,-1.2028198143088524,0.6020906670260407,0.4522302635226958
19088,143,1.0,-0.0951766294419681,-0.2551348007400532,-0.2094289857906692,1.2199501017330092,-1.1924833022304997,0.6020906670260407,0.4573668272938656
19088,143,1.0,0.051371386464189,-0.2551348007400532,-0.1534453334890305,-0.7794080342419919,-1.2711187683235334,0.5958875019601572,0.4612403016131081
19088,143,1.0,0.2119370386744135,-0.2549737201057709,-0.426895413338254,1.2201951496412795,0.355868296831244,0.5958875019601572,0.4638085834986928
19088,143,1.0,0.2959423906030126,-0.255054260422912,-0.1578590974496516,1.220247222321787,0.4237948468597269,0.5950801155444111,0.4702292882126546
19088,143,1.0,0.2010972972849991,-0.255054260422912,-0.1409371021951841,1.2201461400596254,0.355868296831244,0.5950801155444111,0.4740817110410317
19088,143,1.0,0.1170866576776737,-0.2552958813743355,-0.0874544801350137,1.2203942510667494,0.3104527927464062,0.5950801155444111,0.475365851983824
19088,143,1.0,0.0371475306897868,-0.2551348007400532,-0.0337500918465359,1.2205412798117117,0.2768632593198344,0.5976424248864584,0.47987087102903
19088,143,1.0,0.0371475306897868,-0.2546549146837541,0.0046524266887211,1.22063929897502,0.2661545793026023,0.5976424248864584,0.4811550119718223
19088,143,1.0,0.0371475306897868,-0.2549737201057709,0.0164953592976451,1.2204922702300578,0.2513858854066838,0.5985838679146304,0.4811550119718223
19088,143,1.0,0.0371475306897868,-0.2551348007400532,0.0303988697779265,1.220345241485095,0.2296065861504762,0.5985838679146304,0.4850074348001995
19088,143,1.0,0.0371475306897868,-0.254735455000895,0.0273095430141422,1.22063929897502,0.2270179338906162,0.5985838679146304,0.4869231204689553
19088,143,2.0,0.0371475306897868,-0.254735455000895,0.0298105732556107,1.220737318138328,0.2380964213735428,0.6082907853507324,0.4869231204689553
19088,143,2.0,0.0371475306897868,-0.2551348007400532,0.0318711511269683,1.2204922702300578,0.2266481264249219,0.5824056721877928,0.4862915757429918
19088,143,2.0,0.0371475306897868,-0.2549737201057709,0.0302541057122258,1.2206883085566738,0.2284971637533935,0.6111242546588227,0.4888598576285765
19088,143,3.0,0.0371475306897868,-0.2546549146837541,-0.0038085709385127,1.2207863277199822,0.1018656456069314,0.6055944193962597,0.48949140235454
19088,143,3.0,0.0371475306897868,-0.2549737201057709,0.0295918871138073,1.2197540634063924,-0.0465451717957382,0.6020906670260407,0.48949140235454
19088,143,3.0,0.0371475306897868,-0.255054260422912,0.0351822441190601,1.2209823660465988,0.229236778684782,0.6020906670260407,0.4907755432973323
19088,143,3.0,0.0371475306897868,-0.2549737201057709,0.0294440429616023,1.2204922702300578,0.2414168203208402,0.5923837495899382,0.4901439985713689
19088,143,3.0,0.0371475306897868,-0.2548159953180361,0.0315046208329599,1.2205412798117117,-0.0827233574821699,0.5923837495899382,0.4907755432973323
19088,143,3.0,0.0371475306897868,-0.255054260422912,0.0308424022345416,1.2208353373016363,0.0032922853895289,0.5933282393593018,0.4946279661257095
19088,143,3.0,0.0371475306897868,-0.255054260422912,0.0298105732556107,1.2206883085566738,-0.0675848561205574,0.5933282393593018,0.4920596842401247
19088,143,3.0,0.0371475306897868,-0.2546549146837541,0.0259851058173054,1.219999111314663,0.2731651846628916,0.6065389091656233,0.4978488442281231
19088,143,3.0,0.0371475306897868,-0.2544938340494717,0.0270169347962365,1.2200481208963174,0.2683655558528169,0.6120656976869947,0.4965647032853307
19088,143,3.0,0.0371475306897868,-0.2549737201057709,0.0205425929642577,1.2208353373016363,0.2473258715279979,0.5896873836354655,0.4991329851709154
19088,143,3.0,0.0371475306897868,-0.2546549146837541,0.0248824348487762,1.220737318138328,0.2432658576493117,0.6100457082770337,0.5004171261137078
19088,143,3.0,0.0371475306897868,-0.2548159953180361,0.0274573871663472,1.2209333564649445,0.0815655762135009,0.5824056721877928,0.5004171261137078
19088,143,3.0,0.108959495474976,-0.2549737201057709,0.0273834650902449,1.2197540634063924,0.2753840294570574,0.5923837495899382,0.4997855813877443
19088,143,3.0,0.008514750385553,-0.2549737201057709,0.0274573871663472,1.2208353373016363,0.145801919828992,0.5923837495899382,0.4991329851709154
19088,143,3.0,0.0040096481105377,-0.2548159953180361,0.025470731371092,1.2212274139548696,-0.0657436870360369,0.5923837495899382,0.4997855813877443
19088,143,3.0,0.1048932705342638,-0.254735455000895,0.0293701208855,1.221031375628253,-0.0664754337234744,0.5771469968912727,0.5029854079992925
19088,143,3.0,0.1177634805546711,-0.255054260422912,0.0239984500220504,1.220737318138328,-0.0291956938839109,0.6003387908409311,0.5004171261137078
19088,143,3.0,0.0051359236792914,-0.2548965356351773,0.0288557464392865,1.2205412798117117,-0.0694338934490288,0.6003387908409311,0.5004171261137078
19088,143,3.0,0.0073884748167989,-0.2546549146837541,0.0320929173552758,1.220247222321787,-0.0683244710519459,0.6003387908409311,0.5004171261137078
19088,143,3.0,0.1231833512493785,-0.2551348007400532,0.027090856872339,1.221031375628253,0.1465415347603805,0.603035156795404,0.5010697223305367
19088,143,3.0,0.0096463136330331,-0.2549737201057709,0.0291483546571922,1.2211784043732152,-0.1048724642040719,0.6047870329805136,0.5036380042161214
19088,143,3.0,0.0103971640122024,-0.2548965356351773,0.0265734023396214,1.2205902893933658,-0.0838327798792528,0.5806537960026831,0.5010697223305367
19088,143,3.0,0.0107725892017868,-0.2548159953180361,0.0288557464392865,1.2203942510667494,-0.0262372341583566,0.5842946517265195,0.5036380042161214
19088,143,3.0,0.0088901755751372,-0.2552153410571943,0.0317972290508658,1.2203942510667494,-0.1034011025852457,0.603035156795404,0.5042695489420849
19088,143,3.0,0.0118988647705409,-0.2545743743666128,0.0183341709406951,1.2208353373016363,0.0660572673861939,0.6120656976869947,0.5049221451589138
19088,143,3.0,0.1116667869829663,-0.255054260422912,0.0273095430141422,1.2208843468832908,-0.0395266981914978,0.6020906670260407,0.5055536898848773
19088,143,3.0,0.0156531166663867,-0.2548159953180361,0.0249563569248788,1.2209823660465988,-0.0439565195358783,0.6020906670260407,0.5074904270444985
19088,143,3.0,0.0197880814305438,-0.2548159953180361,0.0265025603500231,1.221374442699832,-0.0897339628424593,0.6020906670260407,0.5055536898848773
19088,143,3.0,0.1123436098599639,-0.255054260422912,0.0283413719930733,1.2204922702300578,-0.0539255846217218,0.603035156795404,0.5055536898848773
19088,143,3.0,0.1076005620422541,-0.2549737201057709,0.0306945580823367,1.2211293947915611,-0.1056120791354604,0.5995283576839935,0.5042695489420849
19088,143,3.0,0.0164092547242826,-0.2546549146837541,0.0242941383264605,1.2204432606484037,0.2476956789936921,0.5995283576839935,0.5100587089300832
19088,143,3.0,0.1130204327369615,-0.2549737201057709,0.0258403417516046,1.2204922702300578,0.2476956789936921,0.6047870329805136,0.5068378308276696
19088,143,3.0,0.0212897821888824,-0.255054260422912,0.037461508132221,1.2205412798117117,-0.0915830001709307,0.6047870329805136,0.5068378308276696
19088,143,3.0,0.0190372310513749,-0.2549737201057709,0.0288557464392865,1.2208843468832908,-0.0827233574821699,0.5868539143273752,0.5055536898848773
19088,143,3.0,0.1048932705342638,-0.255054260422912,0.0235579976519395,1.2208843468832908,-0.0362062992442003,0.6111242546588227,0.5055536898848773
19088,143,3.0,0.0249488558676506,-0.2548965356351773,0.028633980210979,1.220345241485095,0.2133586623917807,0.5789019198175739,0.5049221451589138
19088,143,3.0,0.0249488558676506,-0.2551348007400532,0.0260590278934081,1.220345241485095,0.1480128963792069,0.603035156795404,0.5055536898848773
19088,143,3.0,0.0249488558676506,-0.2548159953180361,0.0306206360062342,1.219999111314663,0.2613549504925276,0.6003387908409311,0.5087745679872908
19088,143,3.0,0.0249488558676506,-0.2546549146837541,0.0234101534997346,1.2199501017330092,0.2835040572144294,0.6003387908409311,0.5068378308276696
19088,143,3.0,0.0249488558676506,-0.2546549146837541,0.0258403417516046,1.22063929897502,0.1613023604123478,0.603035156795404,0.5074904270444985
19088,143,3.0,0.0249488558676506,-0.254735455000895,0.0256185755232972,1.220737318138328,0.2022880431528052,0.5833501619571564,0.5106902536560467
19088,143,3.0,0.0249488558676506,-0.2549737201057709,0.0259111837412029,1.2205412798117117,0.155031369983447,0.5868539143273752,0.5081219717704619
19088,143,3.0,0.0249488558676506,-0.2548965356351773,0.0255446534471945,1.220345241485095,0.0110503739251579,0.5851020381422656,0.5100587089300832
19088,143,3.0,0.0249488558676506,-0.2549737201057709,0.0283413719930733,1.2204922702300578,0.071596511127657,0.5780914866606363,0.5087745679872908
19088,143,3.0,0.0249488558676506,-0.2548159953180361,0.0265734023396214,1.2207863277199822,-0.0779237286720952,0.5842946517265195,0.5113428498728756
19088,143,3.0,0.0249488558676506,-0.2548159953180361,0.0261329499695105,1.2207863277199822,-0.0539255846217218,0.609235275120096,0.5094061127132543
19088,143,3.0,0.0249488558676506,-0.2548159953180361,0.0244419824786655,1.2197540634063924,0.2606153355611388,0.6020906670260407,0.5081219717704619
19088,143,3.0,0.0249488558676506,-0.254735455000895,0.0326812138775918,1.220737318138328,0.0631066759045907,0.6020906670260407,0.5094061127132543
19088,143,3.0,0.0249488558676506,-0.2549737201057709,0.0248824348487762,1.2214234522814855,-0.0760746913436238,0.5824056721877928,0.5062062861017061
19088,143,3.0,0.0249488558676506,-0.2545743743666128,0.0232653894340338,1.2202962319034412,0.250276463009601,0.5868539143273752,0.5049221451589138
19088,143,3.0,0.0249488558676506,-0.2548965356351773,0.0259851058173054,1.2207863277199822,-0.0664754337234744,0.5896873836354655,0.5049221451589138
19088,143,3.0,0.0249488558676506,-0.2551348007400532,0.0295918871138073,1.2209333564649445,-0.0923226151023192,0.5896873836354655,0.5074904270444985
19088,143,3.0,0.0249488558676506,-0.2548965356351773,0.0274573871663472,1.2209823660465988,-0.0838327798792528,0.6020906670260407,0.5094061127132543
19088,143,3.0,0.0249488558676506,-0.255054260422912,0.0267951685679288,1.2205902893933658,0.0003416939079255,0.5780914866606363,0.5062062861017061
19088,143,3.0,0.0249488558676506,-0.254735455000895,0.0305467139301315,1.2207863277199822,-0.0605742507602679,0.6012802338691031,0.5068378308276696
19088,143,3.0,0.0249488558676506,-0.2548965356351773,0.0250302790009813,1.2203942510667494,-0.0805045126880042,0.6055944193962597,0.5074904270444985
19088,143,3.0,0.0249488558676506,-0.2548965356351773,0.0309163243106441,1.2208353373016363,-0.0949033991182282,0.609235275120096,0.5106902536560467
19088,143,3.0,0.0249488558676506,-0.2548159953180361,0.0272356209380397,1.2206883085566738,-0.0738637147934092,0.6038425432111505,0.5087745679872908
19088,143,3.0,0.0249488558676506,-0.2548965356351773,0.0244419824786655,1.2198520825697003,0.270954208112677,0.5789019198175739,0.5087745679872908
19088,143,3.0,0.0249488558676506,-0.2548159953180361,0.0248085127726737,1.220345241485095,-0.0288258864182167,0.5906288266636375,0.5094061127132543
19088,143,3.0,0.0249488558676506,-0.2545743743666128,0.0244419824786655,1.2208843468832908,-0.0520844155372014,0.6055944193962597,0.5094061127132543
19088,143,3.0,0.0249488558676506,-0.255054260422912,0.0308424022345416,1.220737318138328,-0.0568840443472762,0.6012802338691031,0.5081219717704619
19088,143,3.0,0.0249488558676506,-0.2548965356351773,0.0265025603500231,1.2206883085566738,-0.0753429446561862,0.6012802338691031,0.5074904270444985
19088,143,3.0,0.0249488558676506,-0.254735455000895,0.0276052313185523,1.220737318138328,-0.0915830001709307,0.6012802338691031,0.5081219717704619
19088,143,3.0,0.0249488558676506,-0.254336109261737,0.025104201077084,1.219803072988047,0.2679957483871227,0.5985838679146304,0.5055536898848773
19088,143,3.0,0.0249488558676506,-0.2548965356351773,0.0264286382739207,1.2208843468832908,-0.0528161622246391,0.5985838679146304,0.5055536898848773
19088,143,3.0,0.0249488558676506,-0.2548965356351773,0.0278978395364582,1.2200481208963174,0.2772251985415778,0.6130101874563583,0.5049221451589138
19088,143,3.0,0.0249488558676506,-0.2549737201057709,0.0228957790535212,1.2202962319034412,0.2211167509274096,0.6047870329805136,0.5094061127132543
19088,143,3.0,0.0249488558676506,-0.2549737201057709,0.0309902463867466,1.2205412798117117,-0.0277164640211339,0.6047870329805136,0.5100587089300832
19088,143,3.0,0.0249488558676506,-0.2556146867963523,0.0237797638802472,1.2205902893933658,0.0036620928552232,0.6047870329805136,0.5068378308276696
19088,143,3.0,0.0249488558676506,-0.2544938340494717,0.0241462941742552,1.219901092151355,-0.0642644571732597,0.6130101874563583,0.5106902536560467
19088,143,3.0,0.0249488558676506,-0.2546549146837541,0.0303988697779265,1.2209333564649445,-0.0502353782087301,0.6055944193962597,0.5113428498728756
19088,143,3.0,0.0249488558676506,-0.254336109261737,0.0209091232582659,1.2207863277199822,-0.0114685402624383,0.603035156795404,0.5081219717704619
19088,143,3.0,0.0249488558676506,-0.255054260422912,0.026206872045613,1.2204432606484037,-0.0417455429856635,0.603035156795404,0.5087745679872908
19088,143,3.0,0.0249488558676506,-0.2548965356351773,0.0275313092424498,1.2208843468832908,-0.0546651995531104,0.603035156795404,0.5100587089300832
19088,143,3.0,0.0249488558676506,-0.254735455000895,0.0260590278934081,1.220737318138328,-0.0657436870360369,0.6020906670260407,0.5113428498728756
19088,143,3.0,0.0249488558676506,-0.2548159953180361,0.0278978395364582,1.2203942510667494,0.2672640016996851,0.5798433628457459,0.5094061127132543
19088,143,3.0,0.0249488558676506,-0.2552153410571943,0.0262807941217155,1.220247222321787,0.277595006007272,0.6147620636414675,0.5074904270444985
19088,143,3.0,0.0249488558676506,-0.2545743743666128,0.0256924975993997,1.2205902893933658,-0.0520844155372014,0.6138206206132955,0.5094061127132543
19088,143,3.0,0.0249488558676506,-0.2544166495788781,0.0213526557148812,1.2209823660465988,-0.0402663131228864,0.6082907853507324,0.5068378308276696
19088,143,3.0,0.0249488558676506,-0.2546549146837541,0.0272356209380397,1.221031375628253,-0.0480165334145644,0.6020906670260407,0.5062062861017061
19088,143,3.0,0.0249488558676506,-0.254735455000895,0.0287079022870815,1.2199501017330092,0.2609851430268331,0.6020906670260407,0.5049221451589138
19088,143,3.0,0.0249488558676506,-0.2545743743666128,0.0235579976519395,1.220737318138328,-0.0483863408802587,0.6020906670260407,0.5074904270444985
19088,143,3.0,0.0249488558676506,-0.2548965356351773,0.0293701208855,1.220345241485095,-0.0391568907258036,0.5824056721877928,0.5068378308276696
19088,143,3.0,0.0249488558676506,-0.255054260422912,0.0244419824786655,1.220737318138328,-0.0483863408802587,0.6100457082770337,0.5074904270444985
19088,143,3.0,0.0249488558676506,-0.2548159953180361,0.0272356209380397,1.22063929897502,-0.0376855291069774,0.6065389091656233,0.5100587089300832
19088,143,3.0,0.0249488558676506,-0.2549737201057709,0.0242202162503579,1.2201461400596254,-0.041005928054275,0.6120656976869947,0.5081219717704619
19088,143,3.0,0.0249488558676506,-0.2549737201057709,0.0282674499169706,1.2204432606484037,-0.0472847867271267,0.6120656976869947,0.5081219717704619
19088,143,3.0,0.0249488558676506,-0.2551348007400532,0.0307684801584391,1.2205412798117117,-0.0439565195358783,0.6012802338691031,0.5100587089300832
19088,143,3.0,0.0249488558676506,-0.2551348007400532,0.0317972290508658,1.2203942510667494,-0.0509749931401186,0.6003387908409311,0.5100587089300832
19088,143,3.0,0.0249488558676506,-0.2548159953180361,0.0282674499169706,1.2205412798117117,-0.0458055568643497,0.6003387908409311,0.5119743945988391
19088,143,3.0,0.0249488558676506,-0.2551348007400532,0.0290035905914916,1.2205412798117117,-0.038425144038366,0.6020906670260407,0.5094061127132543
19088,143,3.0,0.0249488558676506,-0.2548965356351773,0.0247345906965714,1.2205902893933658,-0.0443263270015725,0.6020906670260407,0.5100587089300832
19088,143,3.0,0.0249488558676506,-0.254735455000895,0.0258403417516046,1.2204432606484037,-0.0491259558116472,0.6020906670260407,0.5074904270444985
19088,143,3.0,0.0249488558676506,-0.2544938340494717,0.0265025603500231,1.220345241485095,-0.0446961344672668,0.5985838679146304,0.5087745679872908
19088,143,3.0,0.0249488558676506,-0.2548965356351773,0.025104201077084,1.2204432606484037,-0.0435867120701839,0.5985838679146304,0.5087745679872908
19088,143,3.0,0.0249488558676506,-0.255054260422912,0.0324594476492841,1.220737318138328,-0.0465451717957382,0.6003387908409311,0.5055536898848773
19088,143,3.0,0.0249488558676506,-0.2548965356351773,0.0237797638802472,1.220737318138328,-0.0465451717957382,0.6003387908409311,0.5094061127132543
19088,143,3.0,0.0249488558676506,-0.255054260422912,0.0314306987568574,1.2208353373016363,-0.0509749931401186,0.5868539143273752,0.5087745679872908
19088,143,3.0,0.0249488558676506,-0.2545743743666128,0.0234101534997346,1.2206883085566738,-0.0402663131228864,0.6047870329805136,0.5087745679872908
19088,143,3.0,0.0249488558676506,-0.254336109261737,0.0206165150403602,1.2205902893933658,-0.0517146080715071,0.5789019198175739,0.5094061127132543
19088,143,3.0,0.0249488558676506,-0.255054260422912,0.029736651179508,1.2205902893933658,-0.0476545941928211,0.6065389091656233,0.5081219717704619
19088,143,3.0,0.0249488558676506,-0.2546549146837541,0.0278239174603555,1.2206883085566738,-0.0517146080715071,0.609235275120096,0.5106902536560467
19088,143,3.0,0.0249488558676506,-0.2548159953180361,0.0298105732556107,1.22063929897502,-0.0483863408802587,0.6038425432111505,0.5113428498728756
19088,143,3.0,0.0249488558676506,-0.2548965356351773,0.0299584174078157,1.2209823660465988,-0.0483863408802587,0.6020906670260407,0.512626990815668
19088,143,3.0,0.0249488558676506,-0.2549737201057709,0.0274573871663472,1.2208843468832908,-0.045065941932961,0.6020906670260407,0.5113428498728756
19088,143,3.0,0.0249488558676506,-0.2549737201057709,0.0260590278934081,1.2204922702300578,-0.0458055568643497,0.5753951207061635,0.5087745679872908
19088,143,3.0,0.0249488558676506,-0.2548965356351773,0.026354716197818,1.220737318138328,-0.0509749931401186,0.6012802338691031,0.5094061127132543
19088,143,3.0,0.0249488558676506,-0.2546549146837541,0.024368060402563,1.22063929897502,-0.0354666843128117,0.6012802338691031,0.5094061127132543
19088,143,3.0,0.0249488558676506,-0.2551348007400532,0.0309163243106441,1.2204922702300578,-0.0406361205885806,0.6020906670260407,0.5087745679872908
19088,143,3.0,0.0249488558676506,-0.2544166495788781,0.0271647789484414,1.220737318138328,-0.0439565195358783,0.6020906670260407,0.5068378308276696
19088,143,3.0,0.0249488558676506,-0.255054260422912,0.0279717616125607,1.2207863277199822,-0.0520844155372014,0.609235275120096,0.5094061127132543
19088,143,3.0,0.0249488558676506,-0.2548159953180361,0.0242941383264605,1.22063929897502,-0.0454357493986554,0.6138206206132955,0.5119743945988391
19088,143,3.0,0.0249488558676506,-0.2545743743666128,0.0323116034970792,1.2207863277199822,-0.0376855291069774,0.6020906670260407,0.5087745679872908
19088,143,3.0,0.0249488558676506,-0.2551348007400532,0.0295179650377048,1.2205902893933658,-0.0528161622246391,0.6020906670260407,0.5062062861017061
19088,143,3.0,0.0249488558676506,-0.2544166495788781,0.0265734023396214,1.2208353373016363,-0.0443263270015725,0.5968319917295207,0.5087745679872908
19088,143,3.0,0.0249488558676506,-0.254735455000895,0.0242941383264605,1.2201461400596254,-0.045065941932961,0.6074833989349864,0.5081219717704619
19088,143,3.0,0.0249488558676506,-0.2549737201057709,0.0303988697779265,1.2203942510667494,-0.041005928054275,0.6120656976869947,0.5081219717704619
19088,143,3.0,0.0249488558676506,-0.2551348007400532,0.0267212464918264,1.22063929897502,-0.0487561483459529,0.6038425432111505,0.5094061127132543
19088,143,3.0,0.0249488558676506,-0.254735455000895,0.0277530754707573,1.220345241485095,-0.0494957632773414,0.6065389091656233,0.5119743945988391
19088,143,3.0,0.0249488558676506,-0.2545743743666128,0.0277530754707573,1.220737318138328,-0.0362062992442003,0.6038425432111505,0.512626990815668
19088,143,3.0,0.0249488558676506,-0.2544938340494717,0.0248085127726737,1.2204922702300578,-0.0443263270015725,0.5896873836354655,0.5087745679872908
19088,143,3.0,0.0249488558676506,-0.2548965356351773,0.0312828546046525,1.2206883085566738,-0.0373157216412831,0.6020906670260407,0.5113428498728756
19088,143,3.0,0.0249488558676506,-0.2544938340494717,0.026206872045613,1.2207863277199822,-0.0546651995531104,0.6003387908409311,0.5074904270444985
19088,143,3.0,0.0249488558676506,-0.2548965356351773,0.0300323394839183,1.2205412798117117,-0.0472847867271267,0.6003387908409311,0.5087745679872908
19088,143,3.0,0.0249488558676506,-0.254735455000895,0.0240723720981529,1.2205412798117117,-0.0476545941928211,0.6012802338691031,0.5068378308276696
19088,143,3.0,0.0249488558676506,-0.2549737201057709,0.0247345906965714,1.2206883085566738,-0.0520844155372014,0.6020906670260407,0.5081219717704619
19088,143,3.0,0.0249488558676506,-0.2548965356351773,0.028633980210979,1.2209823660465988,-0.0424851579170522,0.6020906670260407,0.5081219717704619
19088,143,3.0,0.0249488558676506,-0.2546549146837541,0.0281935278408681,1.2207863277199822,-0.0542953920874161,0.6020906670260407,0.5081219717704619
19088,143,3.0,0.0249488558676506,-0.2548159953180361,0.0290035905914916,1.22063929897502,-0.0469149792614324,0.6020906670260407,0.5081219717704619
19088,143,3.0,0.0249488558676506,-0.2549737201057709,0.0230436232057262,1.2207863277199822,-0.0535557771560276,0.6020906670260407,0.5094061127132543
19088,143,3.0,0.0249488558676506,-0.2544166495788781,0.0290775126675941,1.2208353373016363,-0.0454357493986554,0.6082907853507324,0.5094061127132543
19088,143,3.0,0.0249488558676506,-0.2548159953180361,0.0235579976519395,1.219901092151355,-0.0476545941928211,0.603035156795404,0.5081219717704619
19088,143,3.0,0.0249488558676506,-0.2545743743666128,0.0265734023396214,1.220737318138328,-0.0387870832601093,0.5753951207061635,0.5113428498728756
19088,143,3.0,0.0249488558676506,-0.254735455000895,0.0230436232057262,1.2208843468832908,-0.0502353782087301,0.6038425432111505,0.512626990815668
19088,143,3.0,0.0249488558676506,-0.2545743743666128,0.0249563569248788,1.2206883085566738,-0.0380553365726716,0.5744506309367998,0.5113428498728756
19088,143,3.0,0.0249488558676506,-0.2549737201057709,0.0259111837412029,1.220345241485095,-0.0487561483459529,0.6038425432111505,0.5113428498728756
19088,143,3.0,0.0249488558676506,-0.2545743743666128,0.0317233069747632,1.2208353373016363,-0.0443263270015725,0.5780914866606363,0.5106902536560467
19088,143,3.0,0.0249488558676506,-0.2548965356351773,0.0267212464918264,1.2205902893933658,-0.0387870832601093,0.603035156795404,0.5081219717704619
19088,143,3.0,0.0249488558676506,-0.2549737201057709,0.0244419824786655,1.2201951496412795,-0.0373157216412831,0.603035156795404,0.5074904270444985
19088,143,3.0,0.0249488558676506,-0.2548159953180361,0.0266473244157239,1.2203942510667494,-0.0528161622246391,0.5736432445210538,0.5074904270444985
19088,143,3.0,0.0249488558676506,-0.2548965356351773,0.0300323394839183,1.220737318138328,-0.0472847867271267,0.6082907853507324,0.5094061127132543
19088,143,3.0,0.0249488558676506,-0.2546549146837541,0.0292961988093974,1.2201461400596254,-0.0347270693814232,0.6065389091656233,0.5100587089300832
19088,143,3.0,0.0249488558676506,-0.2545743743666128,0.029736651179508,1.2208353373016363,-0.0483863408802587,0.5806537960026831,0.5081219717704619
19088,143,3.0,0.0249488558676506,-0.255054260422912,0.03120893252855,1.2204432606484037,-0.0395266981914978,0.5923837495899382,0.5068378308276696
19088,143,3.0,0.0249488558676506,-0.2549737201057709,0.0228218569774185,1.220345241485095,-0.0465451717957382,0.6147620636414675,0.5113428498728756
19088,143,3.0,0.0249488558676506,-0.2548159953180361,0.0267212464918264,1.2205902893933658,-0.0506051856744243,0.5976424248864584,0.5087745679872908
19088,143,3.0,0.0249488558676506,-0.2549737201057709,0.0244419824786655,1.2200481208963174,-0.0502353782087301,0.5976424248864584,0.5068378308276696
19088,143,3.0,0.0249488558676506,-0.255054260422912,0.0280456836886632,1.2207863277199822,-0.0472847867271267,0.6012802338691031,0.5087745679872908
19088,143,3.0,0.0249488558676506,-0.2546549146837541,0.0273095430141422,1.2210803852099068,-0.0491259558116472,0.5868539143273752,0.5119743945988391
19088,143,3.0,0.0249488558676506,-0.2551348007400532,0.0327551359536941,1.22063929897502,-0.0531859696903333,0.5798433628457459,0.5081219717704619
19088,143,3.0,0.0249488558676506,-0.2546549146837541,0.0245159045547678,1.22063929897502,-0.059464828363185,0.603035156795404,0.5100587089300832
19088,143,3.0,0.0249488558676506,-0.2548159953180361,0.0300323394839183,1.2202962319034412,-0.0520844155372014,0.603035156795404,0.5094061127132543
19088,143,3.0,0.0249488558676506,-0.255054260422912,0.0279717616125607,1.22063929897502,-0.0439565195358783,0.6165169865677688,0.5094061127132543
19088,143,3.0,0.0249488558676506,-0.2545743743666128,0.0273834650902449,1.2207863277199822,-0.0476545941928211,0.5923837495899382,0.5074904270444985
19088,143,3.0,0.0249488558676506,-0.2546549146837541,0.0265734023396214,1.22063929897502,-0.0476545941928211,0.6173243729835148,0.5074904270444985
